ts,Open,High,Low,Close,Volume,ATR,ADX,RSI,EMA50,EMA200
2025-03-12 12:00:00+00:00,1.09005,1.09014,1.08927,1.08946,1501,0.0007783977203852345,19.34701767646697,37.17510848096166,1.0907740456562547,1.0885580384070677
2025-03-12 12:15:00+00:00,1.08945,1.08982,1.08888,1.0889,1546,0.0007899407403577135,20.456624901007416,33.51335251730311,1.090700553669735,1.0885614410099824
2025-03-12 12:30:00+00:00,1.08877,1.09299,1.08784,1.08913,3425,0.0011013735446178759,20.69993298323583,36.28907201629985,1.0906389633297453,1.0885670983133657
2025-03-12 12:45:00+00:00,1.08915,1.0903,1.08762,1.08781,2786,0.0012141325771451716,20.646951693309042,28.845927820847027,1.090528023591324,1.0885595649968147
2025-03-12 13:00:00+00:00,1.08786,1.0895,1.08772,1.08933,2272,0.0012545516787776517,20.597754781234165,43.27423213271213,1.0904810422740172,1.088567231016747
2025-03-12 13:15:00+00:00,1.08934,1.08964,1.08837,1.08918,2097,0.0012556551302935254,20.682066744697316,42.36134388232139,1.0904300210083695,1.0885733282205603
2025-03-12 13:30:00+00:00,1.08923,1.08937,1.08798,1.08853,2101,0.0012652511924154167,20.204909756212572,38.564818405030586,1.0903555103805902,1.0885728970939876
2025-03-12 13:45:00+00:00,1.08854,1.08939,1.08757,1.08823,2553,0.001304876107242898,19.212832138495152,36.92017074450993,1.0902721570323317,1.0885694851826047
2025-03-12 14:00:00+00:00,1.08822,1.08912,1.08812,1.08856,2088,0.0012830992424398419,18.291617207757547,39.953680142715434,1.0902050136192991,1.0885693908026783
2025-03-12 14:15:00+00:00,1.08857,1.08948,1.08852,1.0892,1807,0.0012600207251227155,17.86611503516688,45.43424959021669,1.090165601320503,1.0885756655210597
2025-03-12 14:30:00+00:00,1.08923,1.09028,1.08889,1.09028,1827,0.0012693049590425216,18.30545911394064,53.19739592314069,1.0901700875432283,1.088592624073089
2025-03-12 14:45:00+00:00,1.09027,1.09137,1.09,1.09129,1671,0.0012764974619680466,19.601087704396175,59.063037919453535,1.090214005678788,1.0886194636345508
2025-03-12 15:00:00+00:00,1.09131,1.09187,1.09101,1.09148,1704,0.0012467476432560334,21.143540401421415,60.07669016035783,1.0902636525149139,1.0886479266829632
2025-03-12 15:15:00+00:00,1.0915,1.09225,1.09109,1.09192,1494,0.001240551383023463,22.81799649797212,62.3986795426244,1.0903286073182505,1.0886804846264162
2025-03-12 15:30:00+00:00,1.0919,1.09234,1.09116,1.09125,1426,0.0012362262842360858,24.430213728367555,56.96551876835634,1.0903647403645937,1.0887060519435663
2025-03-12 15:45:00+00:00,1.09127,1.09244,1.09118,1.09244,1648,0.001237924406790654,25.993766672089055,63.1094837541771,1.090446123095394,1.0887432056555706
2025-03-12 16:00:00+00:00,1.09243,1.09259,1.09172,1.09258,1662,0.0012116440920198878,27.548390330225853,63.76491509005439,1.0905298045426333,1.088781382713724
2025-03-12 16:15:00+00:00,1.09257,1.09279,1.09141,1.09155,1457,0.001223669514018463,28.397910384788684,55.89644134676346,1.090569812207628,1.0888089311444333
2025-03-12 16:30:00+00:00,1.09154,1.09164,1.09102,1.09117,1111,0.0011805502630171329,28.481017454237275,53.28405710959237,1.0905933489837993,1.0888324243668768
2025-03-12 16:45:00+00:00,1.09118,1.09118,1.09058,1.09059,1017,0.001139082387087333,27.824636549811057,49.482726873150575,1.0905932176511013,1.0888499126816342
2025-03-12 17:00:00+00:00,1.09057,1.09094,1.09034,1.09086,1237,0.001100576502295376,26.836048720529387,51.22709209176479,1.0906036797039993,1.0888699135504736
2025-03-12 17:15:00+00:00,1.09084,1.09131,1.09059,1.09129,986,0.0010733924664171385,26.340681041059156,53.95404938786912,1.090630594225411,1.0888939940126579
2025-03-12 17:30:00+00:00,1.09128,1.09143,1.09045,1.09079,1127,0.0010667215759587701,25.647196406641804,50.42367765360375,1.0906368454322577,1.088912859743875
2025-03-12 17:45:00+00:00,1.09078,1.091,1.09057,1.0907,1020,0.0010212414633902816,25.003246388968552,49.79211828295818,1.090639322081973,1.0889306422339857
2025-03-12 18:00:00+00:00,1.09069,1.09096,1.09033,1.09055,941,0.0009932956445766834,23.976932102521822,48.6973593184619,1.090635819255229,1.0889467552465828
2025-03-12 18:15:00+00:00,1.09057,1.09057,1.08968,1.0897,1018,0.0009859173842497815,22.535248004030283,42.936387400079106,1.0905991204609062,1.0889542502192535
2025-03-12 18:30:00+00:00,1.08969,1.0897,1.08797,1.0884,881,0.001039066142517639,23.05054208669011,35.93455477509816,1.0905128804428315,1.0889487352916987
2025-03-12 18:45:00+00:00,1.08839,1.08866,1.08807,1.08847,1200,0.0010069899894806554,23.529029449159953,36.53470763547464,1.090432767484289,1.088943971756458
2025-03-12 19:00:00+00:00,1.08848,1.08908,1.08832,1.08887,974,0.0009893478473749012,23.311920266029166,39.99394032185104,1.0903714824849051,1.0889432357190802
2025-03-12 19:15:00+00:00,1.08886,1.08962,1.08864,1.08944,985,0.0009886801439909782,22.33634801437753,44.62575186864898,1.0903349537600069,1.0889481786472486
2025-03-12 19:30:00+00:00,1.08949,1.08963,1.08883,1.08927,875,0.0009752029908487751,21.416437421062504,43.54614840584093,1.0902931908674576,1.0889513808497635
2025-03-12 19:45:00+00:00,1.08926,1.08975,1.08902,1.08902,733,0.0009576884915024267,20.38544103804984,41.93929727596416,1.0902432618138318,1.0889520636273777
2025-03-12 20:00:00+00:00,1.08903,1.08937,1.0888,1.08882,420,0.0009299964563951076,19.71203789429819,40.64709622433577,1.0901874476250542,1.0889507495614337
2025-03-12 20:15:00+00:00,1.08883,1.0892,1.08873,1.08908,480,0.0008971395666525978,19.178530241695682,43.10145548561063,1.0901440183064246,1.0889520356354492
2025-03-12 20:30:00+00:00,1.08909,1.08909,1.08875,1.0888,355,0.000857343883320254,18.683130278564782,41.12897196502318,1.0900913117061726,1.0889505228430567
2025-03-12 20:45:00+00:00,1.08881,1.08896,1.08863,1.08871,519,0.0008196764630830888,18.39796878243144,40.48759611830092,1.090037142619656,1.0889481295809367
2025-03-12 21:00:00+00:00,1.08866,1.08892,1.0886,1.08881,153,0.0007839852871485895,18.178597434945036,41.57774357824774,1.0899890193796695,1.0889467551572458
2025-03-12 21:15:00+00:00,1.08882,1.08882,1.08855,1.08867,89,0.0007472720523522611,18.054745168997325,40.46031510374644,1.0899372931294864,1.0889440013745866
2025-03-12 21:30:00+00:00,1.08863,1.08878,1.08859,1.08869,143,0.0007074669057556807,17.939739493474452,40.7054809738975,1.089888379673428,1.088941473997725
2025-03-12 21:45:00+00:00,1.08869,1.08878,1.08859,1.08861,157,0.0006705049839159987,17.832948509060355,39.996041796700275,1.0898382471372152,1.0889381757489913
2025-03-12 22:00:00+00:00,1.08871,1.089,1.08869,1.08883,316,0.0006504689136362767,17.171140691097825,42.941159113062874,1.089798708033795,1.0889370993733796
2025-03-12 22:15:00+00:00,1.08882,1.0889,1.08877,1.08885,273,0.0006132925626622543,16.55660486013262,43.21402908939021,1.0897615037971755,1.088936232712948
2025-03-12 22:30:00+00:00,1.08884,1.089,1.08884,1.0889,201,0.0005809145224720889,15.718944145440616,43.93587179720535,1.0897277193345412,1.088935872188441
2025-03-12 22:45:00+00:00,1.08893,1.08896,1.08877,1.08893,197,0.0005529920565812192,15.113105255322358,44.392612737536695,1.0896964362233827,1.0889358137587053
2025-03-12 23:00:00+00:00,1.08892,1.08899,1.08867,1.0887,339,0.0005363497668254089,14.79878205740718,41.59482094269688,1.089657360293054,1.0889334673531461
2025-03-12 23:15:00+00:00,1.08869,1.08878,1.08849,1.08849,307,0.0005187533549093172,14.938727862832716,39.16760800870737,1.0896115814580323,1.088929054742667
2025-03-12 23:30:00+00:00,1.0885,1.08861,1.08845,1.08846,303,0.0004931281152729488,15.16348525031093,38.8191095743451,1.0895664214008545,1.0889243875312973
2025-03-12 23:45:00+00:00,1.08842,1.08865,1.08833,1.08854,309,0.0004807618213248721,15.658839462700076,40.34346151335008,1.089526169581213,1.088920562779742
2025-03-13 00:00:00+00:00,1.08855,1.08867,1.08828,1.08838,601,0.0004742788340873893,16.23850386826916,38.28872994218641,1.089481221754499,1.0889151840456153
2025-03-13 00:15:00+00:00,1.08836,1.08867,1.08827,1.0885,560,0.00046897320308114405,16.801872756982508,40.72701610012917,1.0894427424700088,1.0889110528610817
2025-03-13 00:30:00+00:00,1.08849,1.08866,1.08844,1.08865,405,0.00045118940286105426,17.32500101078776,43.7204227003953,1.0894116545300085,1.0889084553201753
2025-03-13 00:45:00+00:00,1.08868,1.08919,1.08863,1.08916,698,0.00045896158837098727,16.322410840051003,52.503285364017685,1.08940178572491,1.0889109582523129
2025-03-13 01:00:00+00:00,1.08917,1.08934,1.08882,1.08898,825,0.00046332147491592217,15.827120028898927,49.56338100785126,1.0893852451082469,1.0889116452348768
2025-03-13 01:15:00+00:00,1.08894,1.0891,1.08865,1.08894,615,0.00046236994099336067,14.808733246287437,48.90799263927567,1.0893677845157665,1.0889119273718433
2025-03-13 01:30:00+00:00,1.08896,1.08912,1.08871,1.08881,982,0.0004586292309224079,13.926185740220856,46.744590718405476,1.0893459106131875,1.0889109131691384
2025-03-13 01:45:00+00:00,1.08882,1.08918,1.08865,1.08892,925,0.00046372714299938885,12.962444539199026,48.808037023167856,1.0893292082361998,1.0889110035853657
2025-03-13 02:00:00+00:00,1.0889,1.08962,1.08889,1.08962,778,0.0004827466327851553,13.31138428019797,59.54910800177813,1.0893406118347801,1.0889180582760587
2025-03-13 02:15:00+00:00,1.08963,1.0897,1.08937,1.08941,642,0.0004718361590147829,13.837345477432619,55.76867074432026,1.0893433329392985,1.0889229532185856
2025-03-13 02:30:00+00:00,1.08942,1.08968,1.08924,1.08953,735,0.0004695621476565838,13.83610472040286,57.4316993592826,1.0893506532161887,1.0889289934850672
2025-03-13 02:45:00+00:00,1.08952,1.08973,1.08946,1.08956,573,0.00045530770853825585,13.976457735488555,57.85828538506327,1.0893588628939852,1.0889352721568577
2025-03-13 03:00:00+00:00,1.08957,1.08957,1.08886,1.08889,503,0.00047350001507123676,13.743931303230466,46.62144372942791,1.089340476113829,1.0889348216876353
2025-03-13 03:15:00+00:00,1.08888,1.08928,1.08886,1.08906,677,0.00046967858542329747,13.528013901847954,49.311415176002605,1.0893294770505415,1.0889360672429822
2025-03-13 03:30:00+00:00,1.08905,1.08906,1.08858,1.08868,518,0.00047041582932162007,14.030823315955782,43.97657286620473,1.089304007362285,1.0889335193102163
2025-03-13 03:45:00+00:00,1.08869,1.08874,1.08851,1.08852,481,0.0004532432700843581,14.66132801737084,41.92012475268715,1.0892732619755288,1.0889294046902143
2025-03-13 04:00:00+00:00,1.08847,1.08862,1.08817,1.08855,602,0.00045301160793546387,15.968992637197294,42.463408187385255,1.089244898760802,1.0889256295191674
2025-03-13 04:15:00+00:00,1.08856,1.08899,1.08856,1.08897,510,0.00045208220736864474,15.91862129668193,49.57489370140979,1.0892341184172412,1.0889260710164892
2025-03-13 04:30:00+00:00,1.08898,1.08898,1.08875,1.08883,743,0.00043621919255659524,15.871847909060522,47.46875268638399,1.0892182706361728,1.088925115085977
2025-03-13 04:45:00+00:00,1.08882,1.08935,1.0888,1.08934,532,0.0004443463930882706,14.749189687459175,54.973271807135674,1.089223044336715,1.0889292432940767
2025-03-13 05:00:00+00:00,1.08932,1.08934,1.08883,1.08888,596,0.0004490359364391092,13.706721338829354,48.274498713665004,1.089209591617628,1.088928753311051
2025-03-13 05:15:00+00:00,1.08889,1.08889,1.08803,1.0882,682,0.00047839051240773433,14.513533001141253,40.43124050355415,1.089169999789486,1.0889215020343241
2025-03-13 05:30:00+00:00,1.08822,1.08838,1.088,1.08806,677,0.00047136261866431223,15.31650963217263,39.025419190707915,1.0891264703859767,1.0889129298747786
2025-03-13 05:45:00+00:00,1.08805,1.08855,1.08793,1.08854,816,0.000481979574473993,15.543455610669993,45.96291671484031,1.089103471547311,1.088909219129756
2025-03-13 06:00:00+00:00,1.08855,1.08857,1.08781,1.08781,900,0.0005018381762972859,15.998996340292084,38.74326088158427,1.0890527471729066,1.0888982816259773
2025-03-13 06:15:00+00:00,1.08782,1.08827,1.0877,1.0879,1060,0.0005067068779903499,16.64427642434078,39.99468061472026,1.08900754140142,1.0888883484754701
2025-03-13 06:30:00+00:00,1.08789,1.08826,1.08694,1.08716,1073,0.0005647992438481813,18.468221475976865,33.868151376039684,1.0889350887974427,1.0888711509782019
2025-03-13 06:45:00+00:00,1.08715,1.08788,1.08715,1.08747,1029,0.0005765992978590182,20.161884738210375,38.14295440513471,1.088877634334798,1.0888572091774238
2025-03-13 07:00:00+00:00,1.0875,1.08828,1.08737,1.08818,1476,0.0006004136337262288,20.490416032557324,46.649027730501984,1.08885027612559,1.0888504707776485
2025-03-13 07:15:00+00:00,1.08817,1.08851,1.08744,1.08756,1181,0.0006339555170315072,20.16711262296888,41.307266960878536,1.0887996770618413,1.0888376302723983
2025-03-13 07:30:00+00:00,1.08754,1.08764,1.08599,1.08619,1645,0.0007065301229578231,21.810184327960418,32.461684247280495,1.0886973367849064,1.0888112856925736
2025-03-13 07:45:00+00:00,1.0862,1.08679,1.08604,1.08655,1214,0.0007096351141751235,23.335893768309706,36.320602253172986,1.088613127499224,1.0887887853374236
2025-03-13 08:00:00+00:00,1.08656,1.08781,1.08656,1.08766,1612,0.0007489468917340461,22.615956081713943,46.4754518555042,1.0885757499502347,1.088777553642524
2025-03-13 08:15:00+00:00,1.08765,1.08833,1.08596,1.08833,2148,0.0008647363994673272,22.67166577170369,51.502682105006635,1.0885661126972843,1.088773100372449
2025-03-13 08:30:00+00:00,1.08827,1.08834,1.08768,1.08801,1731,0.0008501123709339541,22.704943460303237,49.12925548675697,1.0885443043562144,1.088765507333917
2025-03-13 08:45:00+00:00,1.08802,1.08822,1.0873,1.08733,1397,0.0008551043444386738,23.16909816489257,44.44234610011091,1.0884966845775392,1.0887512236788532
2025-03-13 09:00:00+00:00,1.0873,1.08789,1.08721,1.08775,1346,0.0008425968912644839,23.69987620402583,47.75744036892497,1.0884674028294004,1.088741261254188
2025-03-13 09:15:00+00:00,1.08774,1.08854,1.0876,1.08843,1394,0.0008495542561741753,22.951624616015184,52.680513769834434,1.0884659360517768,1.0887381641272806
2025-03-13 09:30:00+00:00,1.08842,1.08854,1.08731,1.08731,1259,0.0008767289521617388,22.629233522196255,45.13603764928584,1.0884206052262169,1.0887239535389495
2025-03-13 09:45:00+00:00,1.08732,1.08807,1.0869,1.08795,1243,0.0008976768841501943,22.818151421133816,49.579606859151845,1.0884021501193064,1.088716252508711
2025-03-13 10:00:00+00:00,1.08797,1.08828,1.08727,1.08741,1183,0.0009056999638537487,22.598175169759,46.180958804646025,1.0883632422714904,1.088703254971311
2025-03-13 10:15:00+00:00,1.0874,1.08765,1.08694,1.08721,1116,0.0008917213950070515,22.792791948157006,44.95190158429075,1.0883180170843731,1.08868839671289
2025-03-13 10:30:00+00:00,1.08719,1.08732,1.08684,1.08703,942,0.0008623127239351218,23.091932538676986,43.821523263543774,1.088267506610476,1.0886718952530603
2025-03-13 10:45:00+00:00,1.08704,1.08714,1.08625,1.08702,1398,0.0008642903865111886,24.01449694660303,43.75569346881012,1.0882185847826142,1.088655458484373
2025-03-13 11:00:00+00:00,1.08701,1.08706,1.08651,1.08666,1274,0.0008418410731889486,24.87116389682007,41.34760428801755,1.088157463810747,1.0886356031760709
2025-03-13 11:15:00+00:00,1.08668,1.08739,1.08607,1.08681,1630,0.0008759952822468799,26.108170394231024,42.761126111004366,1.0881046220926784,1.0886174379703388
2025-03-13 11:30:00+00:00,1.0868,1.08707,1.08642,1.08651,1408,0.0008598527620863912,27.25681928468405,40.65102649940856,1.0880420878929655,1.0885964684382956
2025-03-13 11:45:00+00:00,1.08652,1.08684,1.08452,1.08562,1663,0.0009641489933659419,29.669741079399962,35.11498049365367,1.0879471040540256,1.0885668518369196
2025-03-13 12:00:00+00:00,1.08561,1.08579,1.08448,1.08569,2301,0.0009888526366969405,31.930732289079877,35.854899832351045,1.087858590169554,1.0885382264455075
2025-03-13 12:15:00+00:00,1.08577,1.08644,1.08536,1.08615,1498,0.0009953631626471568,32.718926598755424,40.644970687583864,1.087791586633493,1.0885144629982886
2025-03-13 12:30:00+00:00,1.08615,1.08758,1.08373,1.0839,2617,0.0011992657938866389,34.408496971102245,29.17051835263035,1.0876389753929638,1.0884685479435792
2025-03-13 12:45:00+00:00,1.08389,1.08409,1.08265,1.08349,2247,0.001216461094323315,36.42500675760547,27.63929636682813,1.0874762704755927,1.0884190101530957
2025-03-13 13:00:00+00:00,1.08351,1.08395,1.08229,1.0823,2092,0.0012481424447287922,38.428336530659074,23.743574842591794,1.0872732794765498,1.0883581244799305
2025-03-13 13:15:00+00:00,1.08236,1.08372,1.08225,1.08354,1709,0.0012639894129624558,40.30337469009345,34.15775237863418,1.0871268763598223,1.0883101829428168
2025-03-13 13:30:00+00:00,1.08353,1.08448,1.0834,1.08429,1848,0.0012508473120365798,40.79020763232166,39.53632841172076,1.0870156263064958,1.0882701811224902
2025-03-13 13:45:00+00:00,1.08431,1.08531,1.08431,1.08473,1629,0.0012343582183196827,40.07125344799993,42.50374369338327,1.0869259939023195,1.0882349554396793
2025-03-13 14:00:00+00:00,1.08474,1.08646,1.08463,1.08615,2124,0.0012769040598682765,38.07241789794092,50.88185492547578,1.0868955627688952,1.088214209614409
2025-03-13 14:15:00+00:00,1.0862,1.08674,1.08554,1.0861,1682,0.0012714109127348345,35.92784691620947,50.60225133959959,1.0868643642289386,1.088193172702823
2025-03-13 14:30:00+00:00,1.08614,1.08617,1.08514,1.08595,1609,0.0012541672761109239,34.281456443977575,49.71955171104509,1.086828506808196,1.0881708525764267
2025-03-13 14:45:00+00:00,1.08596,1.08698,1.08572,1.08651,1486,0.0012545838992458606,31.924004022455183,53.01478222019046,1.0868160163451295,1.088154326680144
2025-03-13 15:00:00+00:00,1.08652,1.08653,1.08596,1.08632,1457,0.0012056850492997249,29.73494105961296,51.77496760397761,1.0867965647237519,1.0881360746733764
2025-03-13 15:15:00+00:00,1.08631,1.08654,1.08568,1.08568,1563,0.0011809932600640363,27.981295332036506,47.726158456771245,1.08675277787184,1.0881116361194125
2025-03-13 15:30:00+00:00,1.08565,1.08633,1.08543,1.08614,1781,0.001160922312916614,26.60116782696969,50.70969600174833,1.086728747367062,1.0880920178495677
2025-03-13 15:45:00+00:00,1.08616,1.08719,1.08563,1.08585,2273,0.0011894278619939992,25.010511209788614,48.81799758025908,1.0866942866860008,1.0880697092142486
2025-03-13 16:00:00+00:00,1.08584,1.08595,1.08555,1.08592,1492,0.0011330401575658532,23.445269423971272,49.309552161518404,1.086663922502236,1.0880483190728134
2025-03-13 16:15:00+00:00,1.08589,1.08657,1.08585,1.08632,1398,0.0011035372891682962,22.61410144769678,52.138269218916676,1.0866504353452857,1.0880311218681087
2025-03-13 16:30:00+00:00,1.08631,1.08782,1.08615,1.08731,1331,0.001143998911370565,22.871102374798227,58.33539780354435,1.0866763006258628,1.0880239465261374
2025-03-13 16:45:00+00:00,1.08728,1.08757,1.08649,1.08726,1549,0.0011394275605583796,23.109746092821002,57.92744868213412,1.0866991907973977,1.088016345068166
2025-03-13 17:00:00+00:00,1.08727,1.08734,1.08623,1.08636,1461,0.0011373255919470628,22.989633329729454,51.012238168187075,1.0866858891974998,1.0879998640227115
2025-03-13 17:15:00+00:00,1.08635,1.08645,1.0855,1.08593,1089,0.0011239451925222732,21.986257286961212,48.06023048738176,1.0866562464838723,1.087979268360794
2025-03-13 17:30:00+00:00,1.08592,1.08667,1.08592,1.0864,1245,0.001097234821627827,21.264596297130108,51.37259615060831,1.0866461976021518,1.0879635542477513
2025-03-13 17:45:00+00:00,1.08643,1.08648,1.08544,1.08548,1098,0.0010931466200829773,20.03084464516208,45.28473499154687,1.0866004643628517,1.0879388422651866
2025-03-13 18:00:00+00:00,1.08546,1.08581,1.08532,1.08561,1139,0.0010500647186484702,18.74680037764021,46.253949682413975,1.086561622623132,1.087915669705334
2025-03-13 18:15:00+00:00,1.08562,1.08573,1.08534,1.08562,1094,0.001002917238745016,17.55447355779847,46.33270185501294,1.0865246962457544,1.0878928272207038
2025-03-13 18:30:00+00:00,1.08556,1.08572,1.08521,1.0854,988,0.0009677088645489442,16.320616571478983,44.778204355935905,1.0864805905106267,1.0878680229697515
2025-03-13 18:45:00+00:00,1.08541,1.08559,1.08523,1.08538,873,0.0009243010885097438,15.174892227039459,44.631603370915876,1.0864374300984454,1.0878432665222912
2025-03-13 19:00:00+00:00,1.08537,1.0857,1.08531,1.08557,674,0.0008861367250447701,14.228214340006264,46.426056497006584,1.0864034132318396,1.0878206469549052
2025-03-13 19:15:00+00:00,1.08556,1.08563,1.08481,1.08524,766,0.0008814126732558611,13.781214248294676,43.7725679415155,1.086357789183532,1.087794968875752
2025-03-13 19:30:00+00:00,1.08525,1.08543,1.08477,1.08524,903,0.0008655974823090055,13.420650787610017,43.7725679415155,1.0863139543135896,1.0877695462998738
2025-03-13 19:45:00+00:00,1.08523,1.08544,1.08482,1.08484,802,0.000848054805001224,13.068541658792611,40.51712933709262,1.086256152183645,1.087740396585447
2025-03-13 20:00:00+00:00,1.08483,1.08524,1.08474,1.08523,336,0.0008231937475011327,12.864658485455834,44.825703632672514,1.0862159109215412,1.087715417514945
2025-03-13 20:15:00+00:00,1.08524,1.08524,1.08466,1.08482,264,0.0008058227655367679,12.802800684200843,41.42833206187514,1.086161169316775,1.0876866073904183
2025-03-13 20:30:00+00:00,1.08484,1.08526,1.08478,1.08525,410,0.0007825497108555569,12.702782464625118,46.046843984659915,1.0861254371867053,1.0876623625407624
2025-03-13 20:45:00+00:00,1.08522,1.08555,1.08504,1.08514,643,0.000763081874365875,11.999310152600208,45.067827479374465,1.0860867925911482,1.0876372644060284
2025-03-13 21:00:00+00:00,1.08468,1.08504,1.08452,1.08465,204,0.0007528617404826029,12.241586884865532,40.89658647810654,1.0860304477836522,1.0876075403820877
2025-03-13 21:15:00+00:00,1.08464,1.08515,1.08456,1.08514,188,0.0007412287590195663,12.231159192002702,46.253711950212775,1.0859955282627247,1.08758298774147
2025-03-13 21:30:00+00:00,1.08517,1.08517,1.08503,1.0851,293,0.0006982838476610279,12.176949630747076,45.88806029058715,1.0859604095073236,1.0875582813957838
2025-03-13 21:45:00+00:00,1.0851,1.08519,1.08507,1.08511,108,0.0006569778585423916,12.079210890934808,46.00298552483998,1.0859270601148796,1.0875339203868706
2025-03-13 22:00:00+00:00,1.08513,1.08554,1.08513,1.08539,305,0.0006407651543607871,11.242800151758193,49.25293029151372,1.085905998933904,1.0875125878457077
2025-03-13 22:15:00+00:00,1.08536,1.08556,1.08514,1.08524,274,0.0006249962147635942,10.510038304726695,47.60008622692711,1.0858798813286528,1.0874899750313225
2025-03-13 22:30:00+00:00,1.08525,1.08547,1.08514,1.08536,276,0.0006039250565661904,9.829616589626019,49.072490000426136,1.0858594938255683,1.0874687812499162
2025-03-13 22:45:00+00:00,1.08534,1.0854,1.08519,1.08525,310,0.0005757875525257355,9.197796425603963,47.748003046632995,1.0858355921069187,1.087446703824544
2025-03-13 23:00:00+00:00,1.08524,1.08524,1.08502,1.08518,356,0.0005510884416310367,8.913917826085296,46.88085127248151,1.0858098826125298,1.0874241495576331
2025-03-13 23:15:00+00:00,1.08517,1.08536,1.08515,1.08529,314,0.0005267249815145372,8.314779592992993,48.464736589341705,1.0857894950590972,1.0874029142386517
2025-03-13 23:30:00+00:00,1.08522,1.08539,1.0851,1.08539,431,0.0005098160542635076,7.897976231086079,49.92648523772526,1.0857738285861913,1.0873828852412522
2025-03-13 23:45:00+00:00,1.0854,1.08553,1.08532,1.0855,270,0.0004884006218161173,7.565968466808693,51.55428484954289,1.0857630902102622,1.0873641500647222
2025-03-14 00:00:00+00:00,1.08549,1.08588,1.08535,1.08553,562,0.0004913720059721031,8.16179483868641,52.01246321134947,1.0857539494177029,1.087345899815322
2025-03-14 00:15:00+00:00,1.08554,1.0858,1.08483,1.08498,545,0.0005255597198312484,7.875610990951872,43.82852761449589,1.0857235984601459,1.0873223585236274
2025-03-14 00:30:00+00:00,1.08496,1.08552,1.08496,1.08549,721,0.0005280197398433103,7.609868846626944,51.456028330125704,1.0857144377362187,1.0873041261005068
2025-03-14 00:45:00+00:00,1.0855,1.08558,1.08491,1.08491,869,0.0005381611869973559,7.194684123240945,44.11879120495969,1.0856828911583278,1.087280303950253
2025-03-14 01:00:00+00:00,1.08492,1.08493,1.08437,1.08454,897,0.0005397211022118228,8.071332579122176,40.18246334429042,1.085638071897217,1.0872530372442804
2025-03-14 01:15:00+00:00,1.08453,1.08457,1.08417,1.0843,829,0.0005297410234824038,9.27056277611056,37.82502121453588,1.0855855984894829,1.0872236537891133
2025-03-14 01:30:00+00:00,1.08429,1.08472,1.08415,1.0847,962,0.0005326166646622292,9.926507516296693,43.748440605041864,1.0855508691369542,1.087198542806137
2025-03-14 01:45:00+00:00,1.08469,1.08489,1.08407,1.08409,885,0.0005531440457577715,10.036948436099893,37.82952376792474,1.0854935801511914,1.0871676120319467
2025-03-14 02:00:00+00:00,1.0841,1.08432,1.08403,1.0841,793,0.0005343480424893521,10.232543514063336,37.97766726947707,1.0854389299491838,1.0871370885291411
2025-03-14 02:15:00+00:00,1.08409,1.08416,1.08346,1.08355,654,0.0005461803251686786,11.561854029984966,33.28050378461862,1.0853648542649021,1.0871013961059657
2025-03-14 02:30:00+00:00,1.0836,1.08369,1.08343,1.08354,660,0.0005257388733709265,12.848733478749171,33.200101424864044,1.085293291352553,1.087065959328792
2025-03-14 02:45:00+00:00,1.08353,1.08405,1.08352,1.08402,628,0.0005260432395587116,12.95334198527165,40.61615924302747,1.0852433583583352,1.087035651275769
2025-03-14 03:00:00+00:00,1.08403,1.08413,1.08386,1.08386,736,0.0005077544367330888,12.826591506316063,39.059521172809745,1.0851891090109496,1.0870040527556122
2025-03-14 03:15:00+00:00,1.08388,1.08434,1.08379,1.08416,747,0.0005107719769664432,12.137618852351041,43.43684218841252,1.085148751794834,1.086975753723218
2025-03-14 03:30:00+00:00,1.08417,1.08458,1.08417,1.08446,806,0.0005042882643259892,11.642888451951395,47.49811457440596,1.0851217419205268,1.0869507213478626
2025-03-14 03:45:00+00:00,1.08447,1.0846,1.08425,1.08456,712,0.0004932676740169951,11.232559358859435,48.81732738311816,1.0850997128256041,1.0869269330757445
2025-03-14 04:00:00+00:00,1.08457,1.08463,1.08426,1.08442,643,0.000484462840158637,10.929311062342752,47.03544934203809,1.0850730574206784,1.0869019884680255
2025-03-14 04:15:00+00:00,1.08441,1.08454,1.08424,1.0843,582,0.00047128692300444627,10.584764720146774,45.50233155966276,1.085042741443397,1.0868760980355079
2025-03-14 04:30:00+00:00,1.08429,1.08443,1.08377,1.08378,752,0.00048476642850413617,10.70017262655908,39.494789643573576,1.084993222171107,1.086845291089881
2025-03-14 04:45:00+00:00,1.08383,1.08414,1.0838,1.08411,631,0.00047585454075385055,10.807337111084793,44.50242233776641,1.0849585860075341,1.086818074263116
2025-03-14 05:00:00+00:00,1.0841,1.08463,1.08409,1.08444,707,0.00048043635927143155,10.547194766113838,49.04412442118867,1.0849382493013564,1.0867944118326371
2025-03-14 05:15:00+00:00,1.08447,1.08453,1.08417,1.08435,689,0.000471833762180609,10.305634017212238,47.892980218151976,1.084915180701303,1.0867700893268397
2025-03-14 05:30:00+00:00,1.08437,1.0845,1.08418,1.08435,677,0.0004609884934534296,10.081327607517894,47.89298021815198,1.0848930167522324,1.0867460088360255
2025-03-14 05:45:00+00:00,1.08439,1.08515,1.08438,1.08508,767,0.00048520360106390847,11.347613588163496,57.31719926164389,1.0849003494286154,1.0867294316336769
